avgKills,avgDeaths,avgAssists,avgChampLevel,avgChampExperience,avgDoubleKills,avgTripleKills,avgQuadraKills,avgPentaKills,avgConsumablesPurchased,avgDamageDealtToBuildings,avgDamageDealtToObjectives,avgDamageSelfMitigated,avgDetectorWardsPlaced,avgTimePlayed,avgGoldEarned,avgGoldSpent,avgInhibitorKills,avgItemsPurchased,avgLargestKillingSpree,avgKillingSprees,avgLongestTimeSpentLiving,avgMagicDamageDealt,avgMagicDamageDealtToChampions,avgMagicDamageTaken,avgPhysicalDamageDealt,avgPhysicalDamageDealtToChampions,avgPhysicalDamageTaken,avgTotalDamageDealt,avgTotalDamageDealtToChampions,avgTotalDamageShieldedOnTeammates,avgTotalDamageTaken,avgTrueDamageDealt,avgTrueDamageDealtToChampions,avgTrueDamageTaken,avgTotalHeal,avgTotalHealsOnTeammates,avgTotalMinionsKilled,avgTotalTimeCCDealt,avgTotalTimeSpentDead,avgTurretKills,avgTurretsLost,avgNeutralMinionsKilled,avgObjectivesStolen,avgObjectivesStolenAssists,avgVisionScore,avgVisionWardsBoughtInGame,avgWardsKilled,avgWardsPlaced,avgAbilityUses,avgAcesBefore15Minutes,avgAlliedJungleMonsterKills,avgBaronTakedowns,avgBlastConeOppositeOpponentCount,avgBountyGold,avgBuffsStolen,avgDamagePerMinute,avgDeathsByEnemyChamps,avgDragonTakedowns,avgEffectiveHealAndShielding,avgEnemyChampionImmobilizations,avgEnemyJungleMonsterKills,avgEpicMonsterSteals,avgGoldPerMinute,avgJungleCsBefore10Minutes,avgKda,avgKillParticipation,avgKillsNearEnemyTurret,avgKillsUnderOwnTurret,avgKillsWithHelpFromEpicMonster,avgMaxKillDeficit,avgMultikills,avgOutnumberedKills,avgRiftHeraldTakedowns,avgScuttleCrabKills,avgSkillshotsDodged,avgSkillshotsHit,avgSoloKills,avgTakedowns,avgTakedownsAfterGainingLevelAdvantage,avgTakedownsBeforeJungleMinionSpawn,avgTurretPlatesTaken,avgTurretTakedowns,avgTurretsTakenWithRiftHerald,avgVisionScorePerMinute,avgWardTakedownsBefore20M,avgWardsGuarded,avgSoloTurretsLategame,avgDodgeSkillShotsSmallWindow,avgTookLargeDamageSurvived,avgPickKillWithAlly,avgKnockEnemyIntoTeamAndKill,avgVisionScoreAdvantageLaneOpponent,avgMaxLevelLeadLaneOpponent,avgLaningPhaseGoldExpAdvantage,avgEarlyLaningPhaseGoldExpAdvantage,avgEarliestBaron,avgKillsOnLanersEarlyJungleAsJungler,avgJunglerKillsEarlyJungle,avgTakedownsFirst25Minutes,baron_first,baron_kills,champion_first,champion_kills,dragon_first,dragon_kills,inhibitor_first,inhibitor_kills,riftHerald_first,riftHerald_kills,tower_first,tower_kills,gameDuration,win
5.6,6.6,8.8,14.0,12361.8,0.8,0.0,0.0,0.0,7.0,3691.8,12981.4,13106.2,3.2,1865.0,11307.8,10821.6,0.2,24.6,2.4,1.4,683.8,30442.6,6212.2,5120.6,73342.0,7905.2,14946.4,111599.8,15422.2,259.8,21745.6,7814.0,1303.8,1678.2,5310.0,1198.6,110.4,368.4,178.8,1.2,4.0,30.6,0.2,0.0,29.6,4.0,3.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,True,29,True,3,True,1,True,1,True,7,1865,False
4.4,9.2,5.6,14.4,12828.2,0.4,0.2,0.0,0.0,3.8,995.6,6525.8,22898.0,1.6,1841.0,10347.4,9887.0,0.0,22.2,2.4,1.0,614.2,36431.4,8104.2,11542.2,57660.0,8428.8,17802.0,102386.2,19630.0,150.6,30233.2,8293.8,3096.2,888.2,6568.4,111.4,127.2,348.0,295.2,0.4,9.0,18.8,0.0,0.0,28.8,2.0,3.2,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,22,False,2,False,0,True,1,False,2,1841,False
7.4,6.0,9.4,15.0,13659.0,1.0,0.4,0.2,0.0,3.6,4529.0,15286.6,14690.4,2.2,1826.0,12236.6,10615.0,0.4,21.4,2.8,1.4,798.4,45161.4,12640.4,2270.2,70169.4,9122.6,15647.6,124762.0,23014.6,0.0,19301.0,9429.8,1251.0,1382.2,3661.4,144.6,113.8,251.2,193.2,1.8,3.0,34.8,0.0,0.0,32.6,2.2,4.6,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,37,True,4,True,2,True,2,False,9,1826,True
4.0,7.4,4.4,12.0,9110.0,0.4,0.0,0.0,0.0,3.0,639.0,2057.6,11837.8,1.4,1442.0,7970.0,7340.0,0.0,17.8,1.4,1.0,423.2,26406.4,4460.8,2907.0,41852.0,5734.4,13641.0,72317.8,11021.8,56.8,17566.2,4058.8,826.0,1017.4,1049.2,135.6,93.2,369.4,171.0,0.2,9.0,16.6,0.0,0.0,15.8,1.6,2.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,20,False,0,False,0,False,0,False,1,1442,False
4.4,2.0,4.8,10.4,7409.8,0.6,0.0,0.0,0.0,2.8,964.0,1422.6,5988.6,1.0,1008.0,6676.8,5258.6,0.0,12.6,3.4,0.8,434.4,11014.8,1856.8,1102.6,37968.2,5903.4,7894.0,51192.6,8211.0,234.0,9246.2,2209.2,450.2,248.8,3092.0,526.2,71.6,276.0,36.4,0.2,0.0,17.8,0.0,0.0,12.8,1.4,2.2,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,22,False,0,False,0,False,0,True,1,1016677,True
6.2,2.8,9.4,13.2,10869.8,0.8,0.4,0.0,0.0,3.6,4665.8,10470.8,10139.6,1.4,1394.0,9957.8,8390.0,0.4,17.2,5.0,0.8,482.6,48584.8,7209.8,3631.4,45876.0,5499.8,10933.0,101629.2,13118.0,0.0,15405.4,7168.2,408.2,840.6,6544.8,164.0,99.6,155.0,63.6,1.8,2.0,35.8,0.0,0.0,16.0,2.0,1.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,31,True,3,True,2,False,0,False,9,1402929,True
6.0,3.0,9.2,14.0,12563.0,1.2,0.0,0.0,0.0,2.6,4066.0,12224.8,16324.2,1.2,1661.0,11305.6,9566.0,0.4,17.6,3.0,1.6,566.0,43810.6,6655.2,9096.4,57858.6,9343.0,9572.8,109585.8,16549.2,62.0,21096.2,7916.2,550.4,2426.0,11160.4,294.6,113.6,244.6,96.6,2.0,1.0,29.4,0.0,0.0,26.0,1.2,2.0,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,True,30,False,1,True,2,False,0,True,10,1669279,True
4.2,6.2,8.2,13.4,11570.4,0.4,0.0,0.0,0.0,4.6,1649.2,5557.6,25015.0,2.2,1882.0,10305.4,9825.0,0.0,20.2,2.2,1.2,698.6,25812.6,4968.6,7404.8,69078.8,8261.8,16087.2,110612.8,14474.6,886.8,24042.6,15720.6,1243.6,550.2,3933.6,246.8,123.2,350.8,178.8,0.4,10.0,22.4,0.0,0.0,30.0,3.0,5.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,21,False,1,False,0,False,0,True,2,1890618,False
8.4,9.0,18.2,15.8,15705.6,1.2,0.2,0.0,0.0,6.0,2576.4,8772.4,19869.4,3.6,2027.0,14814.0,13005.0,0.2,26.8,3.0,1.8,346.4,39943.8,6296.4,10106.4,85809.8,13105.4,18928.4,137437.6,21501.4,177.6,30192.2,11683.2,2099.2,1156.6,6753.6,179.8,136.0,418.8,255.6,1.0,5.0,34.6,0.0,0.0,31.8,4.2,4.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,42,False,2,True,1,False,0,False,7,2030149,True
5.8,10.0,8.2,14.6,12872.0,0.6,0.0,0.0,0.0,3.2,2602.2,7298.2,20441.8,1.4,1839.0,11404.6,10782.0,0.0,21.8,2.6,1.4,391.8,28017.2,7076.8,10480.4,61049.2,9400.4,17087.4,105446.2,19169.2,0.0,28939.6,16379.0,2691.8,1370.6,6082.0,54.0,102.8,215.8,304.4,0.6,10.0,29.2,0.0,0.0,24.8,1.6,2.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,29,True,2,False,0,False,0,False,3,1847415,False
7.6,7.2,7.8,17.0,17656.6,1.4,0.2,0.0,0.0,3.0,4821.6,17687.2,42641.0,0.6,2546.0,15238.8,14185.0,1.6,22.8,3.4,1.2,716.2,36656.2,7476.8,17542.6,140356.2,15043.4,18600.6,193714.6,23789.0,0.0,37175.2,16701.0,1268.0,1030.8,12116.2,234.4,136.6,454.8,279.0,2.0,3.0,65.0,0.0,0.0,35.0,0.6,3.6,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,True,38,False,4,True,8,True,1,True,11,2552130,True
5.0,5.6,6.0,13.8,12046.6,0.2,0.2,0.0,0.0,4.8,1991.4,7806.6,18824.4,3.8,1952.0,10886.2,10761.6,0.0,20.8,3.0,1.2,630.8,7730.4,2218.6,11823.4,98565.2,10170.6,12184.0,114998.6,13342.2,174.8,25422.6,8702.2,952.2,1414.0,7341.4,767.2,110.8,60.2,147.0,0.6,8.0,38.6,0.0,0.0,33.6,4.6,5.0,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,25,False,1,False,0,False,0,False,3,1957677,False
7.4,6.6,8.8,16.4,16040.8,0.6,0.2,0.2,0.2,4.2,4928.0,12537.2,20420.2,1.8,2062.0,13503.4,12195.0,0.2,23.2,4.4,1.2,668.8,18748.0,4884.8,9027.8,109909.2,17996.8,18243.4,139345.8,24152.2,780.6,28587.8,10687.8,1269.8,1315.6,7967.0,1166.8,122.6,163.6,202.0,1.6,3.0,37.8,0.0,0.0,40.6,4.0,4.0,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,False,37,False,1,True,1,True,1,True,9,2066235,True
1.4,5.2,2.2,8.0,4613.6,0.0,0.0,0.0,0.0,3.0,86.6,240.0,5249.4,0.4,927.0,4297.0,3820.0,0.0,13.0,0.6,0.2,318.6,14796.8,3012.4,2900.0,14369.2,1728.6,5209.8,32492.2,4899.4,177.4,8734.6,3325.6,157.6,623.8,1233.0,64.4,54.0,81.6,95.6,0.0,5.0,7.6,0.0,0.0,8.8,0.8,0.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,7,False,0,False,0,False,0,False,0,936005,False
5.8,3.2,8.0,14.2,12584.6,0.8,0.2,0.0,0.0,2.4,4988.2,15752.8,10604.2,1.0,1598.0,11107.0,9905.0,0.4,18.8,3.6,1.2,744.8,31524.4,6801.8,3284.2,71070.6,6856.4,12523.0,112972.2,14529.4,0.0,17066.8,10376.2,870.6,1258.2,6455.2,93.8,111.0,151.6,100.2,2.0,4.0,34.4,0.0,0.0,26.0,1.0,4.0,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,True,29,True,3,True,2,True,1,True,10,1606934,True
8.6,7.4,17.4,16.6,16797.8,1.4,0.2,0.0,0.0,6.4,2626.8,18001.2,28580.4,3.2,2122.0,14348.4,12680.0,0.6,27.2,3.0,2.8,487.2,39900.2,8113.6,9007.4,92118.0,13059.0,15922.4,150143.2,24843.8,550.0,27058.4,18124.0,3670.6,2127.6,8095.4,1507.4,122.0,306.2,228.6,1.6,3.0,39.0,0.0,0.0,49.8,3.2,4.0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,43,True,5,True,3,True,1,True,9,2124479,True
1.2,3.8,2.0,11.8,8599.0,0.2,0.0,0.0,0.0,3.8,723.2,3009.6,7095.0,1.4,1425.0,7013.6,6615.0,0.0,16.6,0.4,0.4,675.2,17204.4,2164.2,4296.4,50432.4,4069.8,9302.8,73997.6,7208.6,589.8,14159.4,6360.2,974.2,559.6,4123.2,150.0,95.2,143.2,92.4,0.2,6.0,25.6,0.0,0.0,23.2,1.8,3.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,6,True,1,False,0,False,0,False,1,1433641,False
7.0,5.2,10.0,16.4,16290.2,1.0,0.0,0.0,0.0,5.2,4201.0,19888.6,19608.0,2.0,2019.0,13591.8,12837.0,0.4,26.4,4.6,1.2,1081.8,31677.8,7855.2,9158.2,114445.2,12250.2,14998.6,152078.2,21022.8,0.0,26016.0,5954.4,916.8,1858.0,9317.2,120.0,131.8,213.2,172.0,2.0,4.0,55.6,0.0,0.0,37.8,2.4,4.8,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,35,True,5,True,2,True,2,True,10,2028082,True
9.4,8.2,13.4,17.4,18758.2,0.6,0.0,0.0,0.0,4.8,3810.0,13963.4,43456.0,2.8,2347.0,15246.2,14614.0,0.6,27.2,3.6,2.6,649.0,54906.8,14705.4,22095.4,108136.8,21785.2,17751.8,168427.0,37737.4,350.6,42794.8,5382.4,1246.0,2946.8,17202.0,3352.0,143.8,343.0,323.8,1.6,6.0,28.8,0.0,0.0,40.2,3.2,5.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2,True,47,False,2,True,3,False,0,False,10,2353313,True
1.4,3.2,1.6,10.4,7104.4,0.0,0.0,0.0,0.0,3.0,8.2,2380.6,6896.0,1.2,1239.0,5848.8,5407.0,0.0,13.8,0.0,0.0,683.0,9248.0,1733.2,4700.6,42311.8,4307.6,6595.4,55751.4,6399.6,0.0,11966.8,4191.4,358.2,670.0,2727.0,431.8,81.6,152.2,79.6,0.0,5.0,20.2,0.0,0.0,10.8,1.2,1.6,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,8,True,1,False,0,False,0,False,0,1247981,False
3.8,7.4,4.8,11.6,8860.2,0.0,0.0,0.0,0.0,7.4,0.0,1765.6,9944.2,5.4,1322.0,7297.0,6924.0,0.0,21.8,1.0,0.8,380.8,18145.4,3426.0,7130.0,38065.8,6661.0,10718.6,61858.6,11164.8,838.4,18228.8,5646.8,1076.8,379.0,2315.6,75.0,78.0,111.6,171.2,0.0,11.0,15.2,0.0,0.0,11.0,5.6,0.8,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,19,False,0,False,0,False,0,False,0,1326867,False
5.4,6.8,4.2,14.6,13399.0,0.4,0.0,0.0,0.0,4.6,3341.8,9966.6,26942.2,2.8,2031.0,11537.8,11380.0,0.0,22.8,2.4,1.4,699.0,31743.4,7174.6,9893.2,89810.8,14452.8,16426.0,129518.6,22890.8,116.6,26860.8,7963.4,1262.6,541.2,7154.6,539.8,128.6,211.2,256.8,1.2,8.0,37.0,0.0,0.0,36.8,3.2,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,27,False,4,False,0,False,0,True,6,2039298,False
6.8,8.2,11.8,16.2,15821.4,0.8,0.2,0.0,0.0,3.8,3206.8,6151.8,31773.0,1.8,2192.0,13537.2,12920.0,0.2,22.6,1.8,1.6,703.6,53225.2,12837.8,9228.6,83882.8,11861.4,22064.2,146813.0,26414.6,446.4,33730.4,9703.6,1714.6,2436.4,8851.8,265.2,138.0,474.6,255.0,1.2,8.0,41.4,0.4,0.0,36.0,2.0,4.6,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,34,True,2,True,1,True,1,False,6,2199094,False
5.8,2.6,5.4,12.2,9294.8,0.8,0.4,0.0,0.0,3.2,1990.4,9229.2,9023.2,1.2,1250.0,8798.4,7655.0,0.0,14.6,3.6,1.2,569.8,23898.4,2733.2,5811.4,50046.8,6674.2,6167.8,78385.6,9800.6,710.4,12346.0,4439.4,392.4,365.8,2658.4,0.0,90.8,141.0,73.6,0.8,0.0,26.2,0.0,0.0,16.2,2.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,29,False,2,False,0,True,1,True,4,1258998,True
4.2,5.2,8.4,15.2,14172.2,0.4,0.0,0.0,0.0,4.0,56.2,3005.8,15936.4,1.4,1955.0,10773.6,10250.0,0.0,18.8,2.0,1.2,656.0,83133.4,12975.4,6115.2,46386.6,3785.2,15846.6,142548.4,17732.0,353.4,22783.4,13026.8,970.4,820.8,5825.2,111.0,127.8,158.2,152.0,0.0,11.0,32.2,0.0,0.0,29.6,1.8,4.4,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,21,False,0,False,0,False,0,False,0,1963329,False
6.4,1.8,11.4,14.8,13531.4,0.8,0.0,0.0,0.0,5.4,4270.2,12693.2,10448.6,2.2,1616.0,11657.0,10331.0,0.4,21.2,4.8,1.4,1038.0,43103.8,7533.8,11462.6,83281.0,9237.6,10411.2,130946.4,17107.6,282.4,22663.6,4561.0,335.8,789.0,12560.2,4052.6,120.8,172.2,57.4,2.0,0.0,40.0,0.0,0.0,26.4,2.4,3.2,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,True,32,True,3,True,2,False,0,True,10,1621803,True
1.2,5.2,1.6,10.4,7339.8,0.0,0.0,0.0,0.0,2.6,505.8,1534.2,7658.6,0.8,1210.0,5852.6,5327.0,0.0,13.2,0.0,0.0,408.0,20693.2,3406.6,4565.0,31863.4,3597.2,7798.8,56379.8,7309.0,152.8,12811.8,3822.4,304.4,447.4,3136.0,734.4,76.0,195.6,131.8,0.0,5.0,19.2,0.0,0.0,11.2,1.2,1.2,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,7,True,1,False,0,False,0,False,0,1212985,False
6.0,3.2,4.8,14.4,13135.0,0.6,0.0,0.0,0.0,4.0,6187.4,12738.8,15384.6,2.0,1619.0,11067.6,10242.0,0.6,19.0,3.8,1.2,769.4,49661.4,9361.2,5444.4,47985.2,8398.6,13943.0,115441.4,20675.4,1044.0,20329.6,17793.6,2914.8,940.8,6307.6,103.8,114.8,285.6,76.4,2.0,2.0,31.0,0.0,0.0,21.6,2.6,2.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,False,30,True,3,True,3,False,0,True,11,1627174,True
6.0,3.6,12.0,13.4,11286.8,0.8,0.2,0.0,0.0,3.2,4444.2,12511.4,11814.0,1.8,1540.0,10306.0,8957.0,0.2,20.2,3.2,1.6,541.2,39132.2,6893.6,6542.2,44741.8,6447.8,7370.6,91036.6,14791.0,1206.8,15055.2,7162.0,1449.0,1141.4,4429.2,10.2,86.8,199.8,88.6,1.6,1.0,34.2,0.0,0.0,23.6,2.4,3.0,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,True,30,True,3,True,1,False,0,True,8,1544045,True
7.4,6.6,12.2,15.8,15226.8,0.8,0.0,0.0,0.0,5.2,3482.6,17242.8,13465.0,1.6,2082.0,13363.2,12637.0,0.2,26.0,3.2,1.4,746.8,40264.8,13721.2,8059.2,94443.0,11607.0,12804.8,143204.4,26023.4,830.2,22335.4,8496.0,694.8,1470.6,6655.0,231.0,112.0,263.6,225.2,1.4,4.0,47.2,0.0,0.0,34.8,2.0,5.6,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,37,False,2,True,1,True,2,True,7,2090447,True
1.6,4.6,2.0,11.2,8159.4,0.0,0.0,0.0,0.0,3.4,863.0,2945.2,7904.4,2.0,1327.0,6669.2,6523.0,0.0,16.0,0.8,0.4,456.8,5237.4,1192.0,6513.0,48955.4,4604.8,8567.2,63533.6,7196.4,518.6,15412.0,9340.0,1399.0,331.2,2777.8,0.0,88.4,189.8,100.4,0.0,10.0,14.8,0.0,0.0,11.6,2.0,1.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,8,False,0,False,0,True,1,False,0,1335488,False
4.6,3.2,7.0,13.6,11836.2,0.6,0.0,0.0,0.0,4.4,6810.6,18783.6,8561.6,2.2,1531.0,10240.4,9160.0,0.2,21.6,2.4,1.0,638.8,33016.6,4694.4,2881.0,70665.6,5943.6,10263.8,116768.4,11317.8,1334.0,14238.8,13085.6,679.0,1092.8,3648.2,27.0,118.6,170.6,72.2,1.4,2.0,35.8,0.0,0.0,22.4,2.8,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,False,23,True,3,True,1,True,2,True,7,1537074,True
5.8,7.0,10.2,15.0,13690.8,0.8,0.0,0.0,0.0,5.0,1343.8,6849.0,14914.8,3.2,1961.0,11580.6,11152.0,0.0,23.4,2.2,1.6,537.0,37764.2,11375.8,4393.6,57892.6,7570.8,18015.4,112181.2,21374.8,1194.2,24958.4,16523.8,2427.2,2548.6,7406.4,1806.0,111.6,119.8,218.4,0.2,10.0,22.2,0.0,0.0,37.2,3.8,5.6,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,True,29,False,0,False,0,True,1,False,2,1969381,False
6.4,3.4,10.4,15.2,14116.4,0.6,0.2,0.0,0.0,4.2,2570.4,13022.6,15628.4,2.2,1830.0,11696.6,10187.0,0.2,22.0,4.2,1.4,641.6,26545.2,3130.6,8763.6,78999.6,11073.0,12090.8,116576.6,15130.6,1306.8,21512.4,11031.0,926.4,657.0,7180.6,241.2,117.2,218.6,106.6,1.2,2.0,39.6,0.0,0.0,25.0,3.0,3.6,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,False,32,False,2,True,1,True,2,False,6,1835435,True
3.4,7.0,4.4,15.4,14349.8,0.0,0.0,0.0,0.0,4.6,695.6,9196.6,11631.4,2.6,2324.0,11824.4,11430.0,0.0,22.2,1.4,0.6,631.0,35966.8,5712.4,13848.8,100889.2,11416.4,10860.4,151943.8,18771.0,0.0,25386.6,15086.6,1641.6,677.0,5176.6,176.4,149.8,207.0,252.2,0.6,9.0,38.8,0.0,0.0,29.8,3.0,4.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,18,True,2,False,0,True,2,True,4,2329373,False
9.6,8.2,17.0,17.6,18850.8,0.6,0.0,0.0,0.0,6.8,834.8,4919.0,41513.0,3.8,2366.0,14907.6,14528.0,0.0,27.4,3.0,2.6,674.8,55306.0,10641.8,8333.2,117773.2,17605.2,25780.8,180726.8,30699.6,2160.0,38248.2,7647.0,2452.4,4133.4,11749.0,133.2,156.4,400.0,274.6,0.6,11.0,38.4,0.0,0.0,41.0,4.8,6.2,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,48,False,1,False,0,True,1,True,3,2373064,False
6.2,2.8,10.8,14.6,13570.8,1.0,0.0,0.0,0.0,5.2,3959.6,16897.2,19320.0,3.0,1693.0,11800.4,10710.0,0.8,22.2,4.2,1.8,721.6,33838.0,5900.8,12002.0,73201.2,7443.6,12559.4,123186.0,16056.8,232.2,25177.8,16145.6,2711.4,615.6,10190.8,1479.4,122.0,256.6,80.0,2.2,0.0,39.6,0.0,0.0,30.2,3.8,4.6,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,False,31,True,4,True,4,True,2,True,11,1701338,True
3.0,6.2,4.0,12.0,9335.6,0.4,0.0,0.0,0.0,4.0,859.4,3548.6,13442.6,2.0,1537.0,8068.8,7625.0,0.0,18.4,1.2,0.8,548.6,21258.2,4587.8,7087.0,51124.0,3899.8,10394.6,79800.2,8590.2,504.8,19244.8,7417.6,102.0,1762.4,3832.4,301.0,101.6,179.2,153.4,0.0,8.0,23.2,0.0,0.0,24.0,3.0,3.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,15,False,1,False,0,False,0,False,0,1546036,False
3.2,7.6,4.2,11.8,9194.6,0.6,0.0,0.0,0.0,4.0,1651.0,3266.4,13655.0,2.0,1446.0,8254.6,7568.0,0.0,18.8,2.0,0.6,442.6,4083.2,993.8,4990.4,68629.4,9746.6,13099.8,80548.2,11811.2,762.2,18827.4,7835.0,1070.2,735.8,3289.8,126.0,95.2,190.6,183.2,0.4,7.0,24.0,0.0,0.0,15.0,2.4,1.8,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,16,False,0,False,0,False,0,False,3,1454399,False
6.0,2.8,8.4,13.4,11069.0,1.2,0.0,0.0,0.0,3.6,2712.2,11198.0,11215.8,1.4,1409.0,9750.2,8740.0,0.2,16.6,3.2,1.4,634.6,26826.4,5364.6,3999.0,53844.6,8710.6,10739.0,89307.6,14471.8,833.8,15005.8,8636.4,396.4,267.0,4876.8,153.0,91.6,142.8,79.2,1.4,1.0,26.4,0.0,0.0,19.0,2.0,2.6,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,True,30,False,1,True,1,True,2,True,7,1417808,True
0.4,3.2,0.4,8.6,5169.6,0.0,0.0,0.0,0.0,2.6,973.4,1397.2,4069.2,1.2,924.0,4492.6,3870.0,0.0,12.0,0.0,0.0,511.4,8692.6,1576.6,2548.0,27366.4,2474.2,4891.6,38057.2,4145.8,65.0,7577.0,1997.2,94.4,137.0,1484.0,66.4,72.2,44.8,64.6,0.2,4.0,13.4,0.0,0.0,9.6,1.2,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,False,2,False,0,False,0,False,0,False,1,933071,False
3.8,5.8,5.0,12.4,9804.0,0.4,0.0,0.0,0.0,3.2,1078.8,5090.8,11110.0,1.2,1451.0,8400.2,7625.0,0.0,18.8,2.2,1.0,571.6,21068.2,3266.4,6995.8,58669.8,6904.8,10927.2,92986.4,11634.6,502.8,19276.8,13248.0,1463.2,1352.6,5523.4,651.4,103.4,118.0,138.6,0.2,7.0,34.2,0.0,0.0,20.0,1.8,2.8,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,True,19,False,1,False,0,False,0,False,1,1456700,False
